customerName,phone,city,country,jobTitle,paymentDate,amount,productName,productVendor,buyPrice,amount
"Atelier graphique",40.32.2555,Nantes,France,"Sale Manager (EMEA)",2004-10-19,6066.78,"1982 Ducati 996 R","Gearbox Collectibles",24.14,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Manager (NA)",2004-10-19,6066.78,"1982 Ducati 996 R","Gearbox Collectibles",24.14,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1982 Ducati 996 R","Gearbox Collectibles",24.14,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1982 Ducati 996 R","Gearbox Collectibles",24.14,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1982 Ducati 996 R","Gearbox Collectibles",24.14,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1982 Ducati 996 R","Gearbox Collectibles",24.14,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1982 Ducati 996 R","Gearbox Collectibles",24.14,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1982 Ducati 996 R","Gearbox Collectibles",24.14,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1982 Ducati 996 R","Gearbox Collectibles",24.14,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1982 Ducati 996 R","Gearbox Collectibles",24.14,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1982 Ducati 996 R","Gearbox Collectibles",24.14,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1982 Ducati 996 R","Gearbox Collectibles",24.14,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1982 Ducati 996 R","Gearbox Collectibles",24.14,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1982 Ducati 996 R","Gearbox Collectibles",24.14,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1982 Ducati 996 R","Gearbox Collectibles",24.14,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1982 Ducati 996 R","Gearbox Collectibles",24.14,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1982 Ducati 996 R","Gearbox Collectibles",24.14,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1982 Ducati 996 R","Gearbox Collectibles",24.14,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1982 Ducati 996 R","Gearbox Collectibles",24.14,6066.78
"Atelier graphique",40.32.2555,Nantes,France,President,2004-10-19,6066.78,"1997 BMW F650 ST","Exoto Designs",66.92,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"VP Sales",2004-10-19,6066.78,"1997 BMW F650 ST","Exoto Designs",66.92,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"VP Marketing",2004-10-19,6066.78,"1997 BMW F650 ST","Exoto Designs",66.92,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Manager (APAC)",2004-10-19,6066.78,"1997 BMW F650 ST","Exoto Designs",66.92,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sale Manager (EMEA)",2004-10-19,6066.78,"1997 BMW F650 ST","Exoto Designs",66.92,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Manager (NA)",2004-10-19,6066.78,"1997 BMW F650 ST","Exoto Designs",66.92,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1997 BMW F650 ST","Exoto Designs",66.92,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1997 BMW F650 ST","Exoto Designs",66.92,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1997 BMW F650 ST","Exoto Designs",66.92,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1997 BMW F650 ST","Exoto Designs",66.92,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1997 BMW F650 ST","Exoto Designs",66.92,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1997 BMW F650 ST","Exoto Designs",66.92,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1997 BMW F650 ST","Exoto Designs",66.92,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1997 BMW F650 ST","Exoto Designs",66.92,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1997 BMW F650 ST","Exoto Designs",66.92,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1997 BMW F650 ST","Exoto Designs",66.92,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1997 BMW F650 ST","Exoto Designs",66.92,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1997 BMW F650 ST","Exoto Designs",66.92,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1997 BMW F650 ST","Exoto Designs",66.92,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1997 BMW F650 ST","Exoto Designs",66.92,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1997 BMW F650 ST","Exoto Designs",66.92,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1997 BMW F650 ST","Exoto Designs",66.92,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1997 BMW F650 ST","Exoto Designs",66.92,6066.78
"Atelier graphique",40.32.2555,Nantes,France,President,2004-10-19,6066.78,"1980’s GM Manhattan Express","Motor City Art Classics",53.93,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"VP Sales",2004-10-19,6066.78,"1980’s GM Manhattan Express","Motor City Art Classics",53.93,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"VP Marketing",2004-10-19,6066.78,"1980’s GM Manhattan Express","Motor City Art Classics",53.93,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Manager (APAC)",2004-10-19,6066.78,"1980’s GM Manhattan Express","Motor City Art Classics",53.93,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sale Manager (EMEA)",2004-10-19,6066.78,"1980’s GM Manhattan Express","Motor City Art Classics",53.93,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Manager (NA)",2004-10-19,6066.78,"1980’s GM Manhattan Express","Motor City Art Classics",53.93,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1980’s GM Manhattan Express","Motor City Art Classics",53.93,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1980’s GM Manhattan Express","Motor City Art Classics",53.93,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1980’s GM Manhattan Express","Motor City Art Classics",53.93,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1980’s GM Manhattan Express","Motor City Art Classics",53.93,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1980’s GM Manhattan Express","Motor City Art Classics",53.93,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1980’s GM Manhattan Express","Motor City Art Classics",53.93,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1980’s GM Manhattan Express","Motor City Art Classics",53.93,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1980’s GM Manhattan Express","Motor City Art Classics",53.93,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1980’s GM Manhattan Express","Motor City Art Classics",53.93,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1980’s GM Manhattan Express","Motor City Art Classics",53.93,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1980’s GM Manhattan Express","Motor City Art Classics",53.93,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1980’s GM Manhattan Express","Motor City Art Classics",53.93,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1980’s GM Manhattan Express","Motor City Art Classics",53.93,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1980’s GM Manhattan Express","Motor City Art Classics",53.93,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1980’s GM Manhattan Express","Motor City Art Classics",53.93,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1980’s GM Manhattan Express","Motor City Art Classics",53.93,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1980’s GM Manhattan Express","Motor City Art Classics",53.93,6066.78
"Atelier graphique",40.32.2555,Nantes,France,President,2004-10-19,6066.78,"1961 Chevrolet Impala","Classic Metal Creations",32.33,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"VP Sales",2004-10-19,6066.78,"1961 Chevrolet Impala","Classic Metal Creations",32.33,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"VP Marketing",2004-10-19,6066.78,"1961 Chevrolet Impala","Classic Metal Creations",32.33,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Manager (APAC)",2004-10-19,6066.78,"1961 Chevrolet Impala","Classic Metal Creations",32.33,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sale Manager (EMEA)",2004-10-19,6066.78,"1961 Chevrolet Impala","Classic Metal Creations",32.33,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Manager (NA)",2004-10-19,6066.78,"1961 Chevrolet Impala","Classic Metal Creations",32.33,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1961 Chevrolet Impala","Classic Metal Creations",32.33,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1961 Chevrolet Impala","Classic Metal Creations",32.33,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1961 Chevrolet Impala","Classic Metal Creations",32.33,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1961 Chevrolet Impala","Classic Metal Creations",32.33,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1961 Chevrolet Impala","Classic Metal Creations",32.33,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1961 Chevrolet Impala","Classic Metal Creations",32.33,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1961 Chevrolet Impala","Classic Metal Creations",32.33,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1961 Chevrolet Impala","Classic Metal Creations",32.33,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1961 Chevrolet Impala","Classic Metal Creations",32.33,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1961 Chevrolet Impala","Classic Metal Creations",32.33,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1961 Chevrolet Impala","Classic Metal Creations",32.33,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1961 Chevrolet Impala","Classic Metal Creations",32.33,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1961 Chevrolet Impala","Classic Metal Creations",32.33,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1961 Chevrolet Impala","Classic Metal Creations",32.33,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1961 Chevrolet Impala","Classic Metal Creations",32.33,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1961 Chevrolet Impala","Classic Metal Creations",32.33,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1961 Chevrolet Impala","Classic Metal Creations",32.33,6066.78
"Atelier graphique",40.32.2555,Nantes,France,President,2004-10-19,6066.78,"1900s Vintage Tri-Plane","Unimax Art Galleries",36.23,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"VP Sales",2004-10-19,6066.78,"1900s Vintage Tri-Plane","Unimax Art Galleries",36.23,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"VP Marketing",2004-10-19,6066.78,"1900s Vintage Tri-Plane","Unimax Art Galleries",36.23,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Manager (APAC)",2004-10-19,6066.78,"1900s Vintage Tri-Plane","Unimax Art Galleries",36.23,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sale Manager (EMEA)",2004-10-19,6066.78,"1900s Vintage Tri-Plane","Unimax Art Galleries",36.23,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Manager (NA)",2004-10-19,6066.78,"1900s Vintage Tri-Plane","Unimax Art Galleries",36.23,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1900s Vintage Tri-Plane","Unimax Art Galleries",36.23,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1900s Vintage Tri-Plane","Unimax Art Galleries",36.23,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1900s Vintage Tri-Plane","Unimax Art Galleries",36.23,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1900s Vintage Tri-Plane","Unimax Art Galleries",36.23,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1900s Vintage Tri-Plane","Unimax Art Galleries",36.23,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1900s Vintage Tri-Plane","Unimax Art Galleries",36.23,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1900s Vintage Tri-Plane","Unimax Art Galleries",36.23,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1900s Vintage Tri-Plane","Unimax Art Galleries",36.23,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1900s Vintage Tri-Plane","Unimax Art Galleries",36.23,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1900s Vintage Tri-Plane","Unimax Art Galleries",36.23,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1900s Vintage Tri-Plane","Unimax Art Galleries",36.23,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1900s Vintage Tri-Plane","Unimax Art Galleries",36.23,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1900s Vintage Tri-Plane","Unimax Art Galleries",36.23,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1900s Vintage Tri-Plane","Unimax Art Galleries",36.23,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1900s Vintage Tri-Plane","Unimax Art Galleries",36.23,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1900s Vintage Tri-Plane","Unimax Art Galleries",36.23,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1900s Vintage Tri-Plane","Unimax Art Galleries",36.23,6066.78
"Atelier graphique",40.32.2555,Nantes,France,President,2004-10-19,6066.78,"1936 Chrysler Airflow","Second Gear Diecast",57.46,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"VP Sales",2004-10-19,6066.78,"1936 Chrysler Airflow","Second Gear Diecast",57.46,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"VP Marketing",2004-10-19,6066.78,"1936 Chrysler Airflow","Second Gear Diecast",57.46,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Manager (APAC)",2004-10-19,6066.78,"1936 Chrysler Airflow","Second Gear Diecast",57.46,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sale Manager (EMEA)",2004-10-19,6066.78,"1936 Chrysler Airflow","Second Gear Diecast",57.46,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Manager (NA)",2004-10-19,6066.78,"1936 Chrysler Airflow","Second Gear Diecast",57.46,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1936 Chrysler Airflow","Second Gear Diecast",57.46,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1936 Chrysler Airflow","Second Gear Diecast",57.46,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1936 Chrysler Airflow","Second Gear Diecast",57.46,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1936 Chrysler Airflow","Second Gear Diecast",57.46,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1936 Chrysler Airflow","Second Gear Diecast",57.46,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1936 Chrysler Airflow","Second Gear Diecast",57.46,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1936 Chrysler Airflow","Second Gear Diecast",57.46,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1936 Chrysler Airflow","Second Gear Diecast",57.46,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1936 Chrysler Airflow","Second Gear Diecast",57.46,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1936 Chrysler Airflow","Second Gear Diecast",57.46,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1936 Chrysler Airflow","Second Gear Diecast",57.46,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1936 Chrysler Airflow","Second Gear Diecast",57.46,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1936 Chrysler Airflow","Second Gear Diecast",57.46,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1936 Chrysler Airflow","Second Gear Diecast",57.46,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1936 Chrysler Airflow","Second Gear Diecast",57.46,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1936 Chrysler Airflow","Second Gear Diecast",57.46,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1936 Chrysler Airflow","Second Gear Diecast",57.46,6066.78
"Atelier graphique",40.32.2555,Nantes,France,President,2004-10-19,6066.78,"1992 Porsche Cayenne Turbo Silver","Exoto Designs",69.78,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"VP Sales",2004-10-19,6066.78,"1992 Porsche Cayenne Turbo Silver","Exoto Designs",69.78,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"VP Marketing",2004-10-19,6066.78,"1992 Porsche Cayenne Turbo Silver","Exoto Designs",69.78,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Manager (APAC)",2004-10-19,6066.78,"1992 Porsche Cayenne Turbo Silver","Exoto Designs",69.78,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sale Manager (EMEA)",2004-10-19,6066.78,"1992 Porsche Cayenne Turbo Silver","Exoto Designs",69.78,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Manager (NA)",2004-10-19,6066.78,"1992 Porsche Cayenne Turbo Silver","Exoto Designs",69.78,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1992 Porsche Cayenne Turbo Silver","Exoto Designs",69.78,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1992 Porsche Cayenne Turbo Silver","Exoto Designs",69.78,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1992 Porsche Cayenne Turbo Silver","Exoto Designs",69.78,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1992 Porsche Cayenne Turbo Silver","Exoto Designs",69.78,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1992 Porsche Cayenne Turbo Silver","Exoto Designs",69.78,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1992 Porsche Cayenne Turbo Silver","Exoto Designs",69.78,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1992 Porsche Cayenne Turbo Silver","Exoto Designs",69.78,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1992 Porsche Cayenne Turbo Silver","Exoto Designs",69.78,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1992 Porsche Cayenne Turbo Silver","Exoto Designs",69.78,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1992 Porsche Cayenne Turbo Silver","Exoto Designs",69.78,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1992 Porsche Cayenne Turbo Silver","Exoto Designs",69.78,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1992 Porsche Cayenne Turbo Silver","Exoto Designs",69.78,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1992 Porsche Cayenne Turbo Silver","Exoto Designs",69.78,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1992 Porsche Cayenne Turbo Silver","Exoto Designs",69.78,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1992 Porsche Cayenne Turbo Silver","Exoto Designs",69.78,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1992 Porsche Cayenne Turbo Silver","Exoto Designs",69.78,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1992 Porsche Cayenne Turbo Silver","Exoto Designs",69.78,6066.78
"Atelier graphique",40.32.2555,Nantes,France,President,2004-10-19,6066.78,"1936 Mercedes Benz 500k Roadster","Red Start Diecast",21.75,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"VP Sales",2004-10-19,6066.78,"1936 Mercedes Benz 500k Roadster","Red Start Diecast",21.75,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"VP Marketing",2004-10-19,6066.78,"1936 Mercedes Benz 500k Roadster","Red Start Diecast",21.75,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Manager (APAC)",2004-10-19,6066.78,"1936 Mercedes Benz 500k Roadster","Red Start Diecast",21.75,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sale Manager (EMEA)",2004-10-19,6066.78,"1936 Mercedes Benz 500k Roadster","Red Start Diecast",21.75,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Manager (NA)",2004-10-19,6066.78,"1936 Mercedes Benz 500k Roadster","Red Start Diecast",21.75,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1936 Mercedes Benz 500k Roadster","Red Start Diecast",21.75,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1936 Mercedes Benz 500k Roadster","Red Start Diecast",21.75,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1936 Mercedes Benz 500k Roadster","Red Start Diecast",21.75,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1936 Mercedes Benz 500k Roadster","Red Start Diecast",21.75,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1936 Mercedes Benz 500k Roadster","Red Start Diecast",21.75,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1936 Mercedes Benz 500k Roadster","Red Start Diecast",21.75,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1936 Mercedes Benz 500k Roadster","Red Start Diecast",21.75,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1936 Mercedes Benz 500k Roadster","Red Start Diecast",21.75,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1936 Mercedes Benz 500k Roadster","Red Start Diecast",21.75,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1936 Mercedes Benz 500k Roadster","Red Start Diecast",21.75,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1936 Mercedes Benz 500k Roadster","Red Start Diecast",21.75,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1936 Mercedes Benz 500k Roadster","Red Start Diecast",21.75,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1936 Mercedes Benz 500k Roadster","Red Start Diecast",21.75,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1936 Mercedes Benz 500k Roadster","Red Start Diecast",21.75,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1936 Mercedes Benz 500k Roadster","Red Start Diecast",21.75,6066.78
"Atelier graphique",40.32.2555,Nantes,France,"Sales Rep",2004-10-19,6066.78,"1936 Mercedes Benz 500k Roadster","Red Start Diecast",21.75,6066.78
